n.data

2500 atoms
3 atom types
5000 bonds per atom
1 bond types
1 angle types
1 dihedral types
0.0 100 xlo xhi
0.0 100 ylo yhi
0.0 100 zlo zhi

Atoms

110 1 1 63 51 56 
111 1 1 64 51 54 
112 1 1 64 51 52 
113 1 1 65 51 50 
114 1 1 65 51 49 
115 1 1 64 51 47 
116 1 1 64 51 45 
117 1 1 63 51 43 
118 1 1 62 51 42 
119 1 1 61 51 40 
120 1 1 59 51 39 
121 1 1 58 51 38 
122 1 1 56 50 37 
123 1 1 54 50 36 
124 1 1 52 50 35 
125 1 1 50 50 35 
126 1 1 50 50 35 
127 1 1 48 50 35 
128 1 1 46 50 36 
129 1 1 44 50 37 
130 1 1 42 49 38 
131 1 1 41 49 39 
132 1 1 39 49 40 
133 1 1 38 49 42 
134 1 1 37 49 43 
135 1 1 36 49 45 
136 1 1 36 49 47 
137 1 1 35 49 49 
138 1 1 35 49 50 
139 1 1 36 49 52 
140 1 1 36 49 54 
141 1 1 37 49 56 
142 1 1 38 49 57 
143 1 1 39 49 59 
144 1 1 40 49 60 
145 1 1 41 49 62 
146 1 1 43 50 63 
147 1 1 45 50 64 
148 1 1 47 50 64 
149 1 1 49 50 65 
150 1 1 50 50 65 
151 1 1 50 50 65 
152 1 1 51 50 65 
153 1 1 53 50 64 
154 1 1 55 51 64 
155 1 1 57 51 63 
156 1 1 58 51 62 
157 1 1 60 52 60 
158 1 1 61 52 59 
159 1 1 62 52 57 
160 1 1 63 52 56 
161 1 1 64 52 54 
162 1 1 64 52 52 
163 1 1 65 52 50 
164 1 1 64 52 49 
165 1 1 64 52 47 
166 1 1 64 52 45 
167 1 1 63 52 43 
168 1 1 62 52 42 
169 1 1 61 52 40 
170 1 1 59 51 39 
171 1 1 58 51 38 
172 1 1 56 51 37 
173 1 1 54 50 36 
174 1 1 52 50 35 
175 1 1 50 50 35 
176 1 1 50 50 35 
177 1 1 48 50 35 
178 1 1 46 50 36 
179 1 1 44 49 37 
180 1 1 42 49 38 
181 1 1 41 49 39 
182 1 1 39 48 40 
183 1 1 38 48 42 
184 1 1 37 48 43 
185 1 1 36 48 45 
186 1 1 36 48 47 
187 1 1 36 48 49 
188 1 1 35 48 50 
189 1 1 36 48 52 
190 1 1 36 48 54 
191 1 1 37 48 56 
192 1 1 38 48 57 
193 1 1 39 48 59 
194 1 1 40 48 60 
195 1 1 42 49 62 
196 1 1 43 49 63 
197 1 1 45 49 64 
198 1 1 47 50 64 
199 1 1 49 50 65 
200 1 1 50 50 65 
201 1 1 50 50 65 
202 1 1 51 50 65 
203 1 1 53 50 64 
204 1 1 55 51 64 
205 1 1 57 51 63 
206 1 1 58 52 62 
207 1 1 60 52 60 
208 1 1 61 53 59 
209 1 1 62 53 57 
210 1 1 63 53 56 
211 1 1 64 53 54 
212 1 1 64 53 52 
213 1 1 64 53 50 
214 1 1 64 53 49 
215 1 1 64 53 47 
216 1 1 63 53 45 
217 1 1 63 53 43 
218 1 1 62 53 42 
219 1 1 60 52 40 
220 1 1 59 52 39 
221 1 1 58 52 38 
222 1 1 56 51 37 
223 1 1 54 51 36 
224 1 1 52 50 35 
225 1 1 50 50 35 
226 1 1 50 50 35 
227 1 1 48 50 35 
228 1 1 46 49 36 
229 1 1 44 49 37 
230 1 1 42 48 38 
231 1 1 41 48 39 
232 1 1 40 48 40 
233 1 1 38 47 42 
234 1 1 37 47 43 
235 1 1 37 47 45 
236 1 1 36 47 47 
237 1 1 36 47 49 
238 1 1 36 47 50 
239 1 1 36 47 52 
240 1 1 36 47 54 
241 1 1 37 47 56 
242 1 1 38 47 57 
243 1 1 39 47 59 
244 1 1 40 48 60 
245 1 1 42 48 62 
246 1 1 43 49 63 
247 1 1 45 49 64 
248 1 1 47 50 64 
249 1 1 49 50 65 
250 1 1 50 50 65 
251 1 1 50 50 65 
252 1 1 51 50 65 
253 1 1 53 51 64 
254 1 1 55 51 64 
255 1 1 57 52 63 
256 1 1 58 52 62 
257 1 1 60 53 60 
258 1 1 61 53 59 
259 1 1 62 54 57 
260 1 1 63 54 56 
261 1 1 63 54 54 
262 1 1 64 54 52 
263 1 1 64 54 50 
264 1 1 64 54 49 
265 1 1 64 54 47 
266 1 1 63 54 45 
267 1 1 62 54 43 
268 1 1 61 53 42 
269 1 1 60 53 40 
270 1 1 59 53 39 
271 1 1 57 52 38 
272 1 1 56 52 37 
273 1 1 54 51 36 
274 1 1 52 50 35 
275 1 1 50 50 35 
276 1 1 50 50 35 
277 1 1 48 50 35 
278 1 1 46 49 36 
279 1 1 44 48 37 
280 1 1 43 48 38 
281 1 1 41 47 39 
282 1 1 40 47 40 
283 1 1 39 47 42 
284 1 1 38 46 43 
285 1 1 37 46 45 
286 1 1 36 46 47 
287 1 1 36 46 49 
288 1 1 36 46 50 
289 1 1 36 46 52 
290 1 1 37 46 54 
291 1 1 37 46 56 
292 1 1 38 46 57 
293 1 1 39 47 59 
294 1 1 40 47 60 
295 1 1 42 48 62 
296 1 1 43 48 63 
297 1 1 45 49 64 
298 1 1 47 49 64 
299 1 1 49 50 65 
300 1 1 50 50 65 
301 1 1 50 50 65 
302 1 1 51 50 65 
303 1 1 53 51 64 
304 1 1 55 52 64 
305 1 1 56 52 63 
306 1 1 58 53 62 
307 1 1 59 53 60 
308 1 1 61 54 59 
309 1 1 62 54 57 
310 1 1 62 55 56 
311 1 1 63 55 54 
312 1 1 64 55 52 
313 1 1 64 55 50 
314 1 1 64 55 49 
315 1 1 63 55 47 
316 1 1 63 55 45 
317 1 1 62 55 43 
318 1 1 61 54 42 
319 1 1 60 54 40 
320 1 1 59 53 39 
321 1 1 57 53 38 
322 1 1 56 52 37 
323 1 1 54 51 36 
324 1 1 52 51 35 
325 1 1 50 50 35 
326 1 1 50 50 35 
327 1 1 48 49 35 
328 1 1 46 49 36 
329 1 1 44 48 37 
330 1 1 43 47 38 
331 1 1 41 47 39 
332 1 1 40 46 40 
333 1 1 39 46 42 
334 1 1 38 45 43 
335 1 1 37 45 45 
336 1 1 37 45 47 
337 1 1 36 45 49 
338 1 1 36 45 50 
339 1 1 36 45 52 
340 1 1 37 45 54 
341 1 1 38 45 56 
342 1 1 38 46 57 
343 1 1 39 46 59 
344 1 1 41 47 60 
345 1 1 42 47 62 
346 1 1 44 48 63 
347 1 1 45 48 64 
348 1 1 47 49 64 
349 1 1 49 50 65 
350 1 1 50 50 65 
351 1 1 50 50 65 
352 1 1 51 50 65 
353 1 1 53 51 64 
354 1 1 55 52 64 
355 1 1 56 53 63 
356 1 1 58 53 62 
357 1 1 59 54 60 
358 1 1 60 55 59 
359 1 1 61 55 57 
360 1 1 62 56 56 
361 1 1 63 56 54 
362 1 1 63 56 52 
363 1 1 63 56 50 
364 1 1 63 56 49 
365 1 1 63 56 47 
366 1 1 62 56 45 
367 1 1 62 55 43 
368 1 1 61 55 42 
369 1 1 60 54 40 
370 1 1 58 54 39 
371 1 1 57 53 38 
372 1 1 55 52 37 
373 1 1 54 52 36 
374 1 1 52 51 35 
375 1 1 50 50 35 
376 1 1 50 50 35 
377 1 1 48 49 35 
378 1 1 46 48 36 
379 1 1 45 48 37 
380 1 1 43 47 38 
381 1 1 42 46 39 
382 1 1 40 46 40 
383 1 1 39 45 42 
384 1 1 38 45 43 
385 1 1 38 44 45 
386 1 1 37 44 47 
387 1 1 37 44 49 
388 1 1 37 44 50 
389 1 1 37 44 52 
390 1 1 37 44 54 
391 1 1 38 44 56 
392 1 1 39 45 57 
393 1 1 40 45 59 
394 1 1 41 46 60 
395 1 1 42 47 62 
396 1 1 44 47 63 
397 1 1 45 48 64 
398 1 1 47 49 64 
399 1 1 49 50 65 
400 1 1 50 50 65 
401 1 1 50 50 65 
402 1 1 51 50 65 
403 1 1 53 51 64 
404 1 1 55 52 64 
405 1 1 56 53 63 
406 1 1 57 54 62 
407 1 1 59 55 60 
408 1 1 60 55 59 
409 1 1 61 56 57 
410 1 1 62 56 56 
411 1 1 62 57 54 
412 1 1 63 57 52 
413 1 1 63 57 50 
414 1 1 63 57 49 
415 1 1 63 57 47 
416 1 1 62 57 45 
417 1 1 61 56 43 
418 1 1 60 56 42 
419 1 1 59 55 40 
420 1 1 58 54 39 
421 1 1 57 54 38 
422 1 1 55 53 37 
423 1 1 54 52 36 
424 1 1 52 51 35 
425 1 1 50 50 35 
426 1 1 50 50 35 
427 1 1 48 49 35 
428 1 1 46 48 36 
429 1 1 45 47 37 
430 1 1 43 46 38 
431 1 1 42 46 39 
432 1 1 41 45 40 
433 1 1 40 44 42 
434 1 1 39 44 43 
435 1 1 38 43 45 
436 1 1 37 43 47 
437 1 1 37 43 49 
438 1 1 37 43 50 
439 1 1 37 43 52 
440 1 1 38 43 54 
441 1 1 38 44 56 
442 1 1 39 44 57 
443 1 1 40 45 59 
444 1 1 41 45 60 
445 1 1 43 46 62 
446 1 1 44 47 63 
447 1 1 45 48 64 
448 1 1 47 49 64 
449 1 1 49 50 65 
450 1 1 50 50 65 
451 1 1 50 50 65 
452 1 1 51 51 65 
453 1 1 53 52 64 
454 1 1 54 53 64 
455 1 1 56 54 63 
456 1 1 57 54 62 
457 1 1 58 55 60 
458 1 1 60 56 59 
459 1 1 60 57 57 
460 1 1 61 57 56 
461 1 1 62 58 54 
462 1 1 62 58 52 
463 1 1 62 58 50 
464 1 1 62 58 49 
465 1 1 62 58 47 
466 1 1 62 57 45 
467 1 1 61 57 43 
468 1 1 60 56 42 
469 1 1 59 56 40 
470 1 1 58 55 39 
471 1 1 56 54 38 
472 1 1 55 53 37 
473 1 1 54 52 36 
474 1 1 52 51 35 
475 1 1 50 50 35 
476 1 1 50 50 35 
477 1 1 48 49 35 
478 1 1 46 48 36 
479 1 1 45 47 37 
480 1 1 44 46 38 
481 1 1 42 45 39 
482 1 1 41 44 40 
483 1 1 40 44 42 
484 1 1 39 43 43 
485 1 1 38 43 45 
486 1 1 38 42 47 
487 1 1 38 42 49 
488 1 1 38 42 50 
489 1 1 38 42 52 
490 1 1 38 42 54 
491 1 1 39 43 56 
492 1 1 40 43 57 
493 1 1 40 44 59 
494 1 1 42 45 60 
495 1 1 43 46 62 
496 1 1 44 46 63 
497 1 1 46 47 64 
498 1 1 47 48 64 
499 1 1 49 49 65 
500 1 1 50 50 65 
501 1 1 50 50 65 
502 1 1 51 51 65 
503 1 1 53 52 64 
504 1 1 54 53 64 
505 1 1 56 54 63 
506 1 1 57 55 62 
507 1 1 58 56 60 
508 1 1 59 57 59 
509 1 1 60 57 57 
510 1 1 61 58 56 
511 1 1 61 58 54 
512 1 1 62 59 52 
513 1 1 62 59 50 
514 1 1 62 59 49 
515 1 1 61 58 47 
516 1 1 61 58 45 
517 1 1 60 58 43 
518 1 1 60 57 42 
519 1 1 59 56 40 
520 1 1 57 55 39 
521 1 1 56 54 38 
522 1 1 55 53 37 
523 1 1 53 52 36 
524 1 1 52 51 35 
525 1 1 50 50 35 
526 1 1 50 50 35 
527 1 1 48 49 35 
528 1 1 47 48 36 
529 1 1 45 47 37 
530 1 1 44 46 38 
531 1 1 43 45 39 
532 1 1 41 44 40 
533 1 1 40 43 42 
534 1 1 40 42 43 
535 1 1 39 42 45 
536 1 1 39 42 47 
537 1 1 38 41 49 
538 1 1 38 41 50 
539 1 1 38 41 52 
540 1 1 39 42 54 
541 1 1 39 42 56 
542 1 1 40 43 57 
543 1 1 41 43 59 
544 1 1 42 44 60 
545 1 1 43 45 62 
546 1 1 44 46 63 
547 1 1 46 47 64 
548 1 1 47 48 64 
549 1 1 49 49 65 
550 1 1 50 50 65 
551 1 1 50 50 65 
552 1 1 51 51 65 
553 1 1 52 52 64 
554 1 1 54 53 64 
555 1 1 55 54 63 
556 1 1 56 55 62 
557 1 1 58 56 60 
558 1 1 59 57 59 
559 1 1 59 58 57 
560 1 1 60 59 56 
561 1 1 61 59 54 
562 1 1 61 59 52 
563 1 1 61 59 50 
564 1 1 61 59 49 
565 1 1 61 59 47 
566 1 1 60 59 45 
567 1 1 60 58 43 
568 1 1 59 58 42 
569 1 1 58 57 40 
570 1 1 57 56 39 
571 1 1 56 55 38 
572 1 1 55 54 37 
573 1 1 53 53 36 
574 1 1 52 51 35 
575 1 1 50 50 35 
576 1 1 50 50 35 
577 1 1 48 49 35 
578 1 1 47 47 36 
579 1 1 45 46 37 
580 1 1 44 45 38 
581 1 1 43 44 39 
582 1 1 42 43 40 
583 1 1 41 42 42 
584 1 1 40 42 43 
585 1 1 40 41 45 
586 1 1 39 41 47 
587 1 1 39 41 49 
588 1 1 39 41 50 
589 1 1 39 41 52 
590 1 1 39 41 54 
591 1 1 40 41 56 
592 1 1 41 42 57 
593 1 1 41 43 59 
594 1 1 42 44 60 
595 1 1 44 45 62 
596 1 1 45 46 63 
597 1 1 46 47 64 
598 1 1 48 48 64 
599 1 1 49 49 65 
600 1 1 50 50 65 
601 1 1 50 50 65 
602 1 1 51 51 65 
603 1 1 52 52 64 
604 1 1 54 53 64 
605 1 1 55 55 63 
606 1 1 56 56 62 
607 1 1 57 57 60 
608 1 1 58 58 59 
609 1 1 59 59 57 
610 1 1 60 59 56 
611 1 1 60 60 54 
612 1 1 60 60 52 
613 1 1 60 60 50 
614 1 1 60 60 49 
615 1 1 60 60 47 
616 1 1 60 59 45 
617 1 1 59 59 43 
618 1 1 59 58 42 
619 1 1 58 57 40 
620 1 1 57 56 39 
621 1 1 55 55 38 
622 1 1 54 54 37 
623 1 1 53 53 36 
624 1 1 52 52 35 
625 1 1 50 50 35 
626 1 1 50 50 35 
627 1 1 48 48 35 
628 1 1 47 47 36 
629 1 1 46 46 37 
630 1 1 45 45 38 
631 1 1 43 44 39 
632 1 1 42 43 40 
633 1 1 41 42 42 
634 1 1 41 41 43 
635 1 1 40 41 45 
636 1 1 40 40 47 
637 1 1 40 40 49 
638 1 1 40 40 50 
639 1 1 40 40 52 
640 1 1 40 40 54 
641 1 1 40 41 56 
642 1 1 41 41 57 
643 1 1 42 42 59 
644 1 1 43 43 60 
645 1 1 44 44 62 
646 1 1 45 45 63 
647 1 1 46 47 64 
648 1 1 48 48 64 
649 1 1 49 49 65 
650 1 1 50 50 65 
651 1 1 50 50 65 
652 1 1 51 51 65 
653 1 1 52 52 64 
654 1 1 53 54 64 
655 1 1 55 55 63 
656 1 1 56 56 62 
657 1 1 57 57 60 
658 1 1 58 58 59 
659 1 1 58 59 57 
660 1 1 59 60 56 
661 1 1 59 60 54 
662 1 1 60 61 52 
663 1 1 60 61 50 
664 1 1 60 61 49 
665 1 1 60 61 47 
666 1 1 59 60 45 
667 1 1 59 60 43 
668 1 1 58 59 42 
669 1 1 57 58 40 
670 1 1 56 57 39 
671 1 1 55 56 38 
672 1 1 54 54 37 
673 1 1 53 53 36 
674 1 1 51 52 35 
675 1 1 50 50 35 
676 1 1 50 50 35 
677 1 1 49 48 35 
678 1 1 47 47 36 
679 1 1 46 46 37 
680 1 1 45 44 38 
681 1 1 44 43 39 
682 1 1 43 42 40 
683 1 1 42 41 42 
684 1 1 41 40 43 
685 1 1 41 40 45 
686 1 1 40 39 47 
687 1 1 40 39 49 
688 1 1 40 39 50 
689 1 1 40 39 52 
690 1 1 41 40 54 
691 1 1 41 40 56 
692 1 1 42 41 57 
693 1 1 42 42 59 
694 1 1 43 43 60 
695 1 1 44 44 62 
696 1 1 45 45 63 
697 1 1 47 46 64 
698 1 1 48 48 64 
699 1 1 49 49 65 
700 1 1 50 50 65 
701 1 1 50 50 65 
702 1 1 51 51 65 
703 1 1 52 53 64 
704 1 1 53 54 64 
705 1 1 54 55 63 
706 1 1 55 57 62 
707 1 1 56 58 60 
708 1 1 57 59 59 
709 1 1 58 60 57 
710 1 1 58 60 56 
711 1 1 59 61 54 
712 1 1 59 61 52 
713 1 1 59 61 50 
714 1 1 59 61 49 
715 1 1 59 61 47 
716 1 1 58 61 45 
717 1 1 58 60 43 
718 1 1 57 59 42 
719 1 1 57 58 40 
720 1 1 56 57 39 
721 1 1 55 56 38 
722 1 1 54 55 37 
723 1 1 53 53 36 
724 1 1 51 52 35 
725 1 1 50 50 35 
726 1 1 50 50 35 
727 1 1 49 48 35 
728 1 1 47 47 36 
729 1 1 46 45 37 
730 1 1 45 44 38 
731 1 1 44 43 39 
732 1 1 43 42 40 
733 1 1 43 41 42 
734 1 1 42 40 43 
735 1 1 42 39 45 
736 1 1 41 39 47 
737 1 1 41 39 49 
738 1 1 41 39 50 
739 1 1 41 39 52 
740 1 1 41 39 54 
741 1 1 42 40 56 
742 1 1 42 40 57 
743 1 1 43 41 59 
744 1 1 44 42 60 
745 1 1 45 43 62 
746 1 1 46 45 63 
747 1 1 47 46 64 
748 1 1 48 47 64 
749 1 1 49 49 65 
750 1 1 50 50 65 
751 1 1 50 50 65 
752 1 1 51 51 65 
753 1 1 52 53 64 
754 1 1 53 54 64 
755 1 1 54 56 63 
756 1 1 55 57 62 
757 1 1 56 58 60 
758 1 1 56 59 59 
759 1 1 57 60 57 
760 1 1 58 61 56 
761 1 1 58 62 54 
762 1 1 58 62 52 
763 1 1 58 62 50 
764 1 1 58 62 49 
765 1 1 58 62 47 
766 1 1 58 61 45 
767 1 1 57 61 43 
768 1 1 57 60 42 
769 1 1 56 59 40 
770 1 1 55 58 39 
771 1 1 54 56 38 
772 1 1 53 55 37 
773 1 1 52 53 36 
774 1 1 51 52 35 
775 1 1 50 50 35 
776 1 1 50 50 35 
777 1 1 49 48 35 
778 1 1 48 47 36 
779 1 1 47 45 37 
780 1 1 46 44 38 
781 1 1 45 42 39 
782 1 1 44 41 40 
783 1 1 43 40 42 
784 1 1 43 39 43 
785 1 1 42 39 45 
786 1 1 42 38 47 
787 1 1 42 38 49 
788 1 1 42 38 50 
789 1 1 42 38 52 
790 1 1 42 38 54 
791 1 1 42 39 56 
792 1 1 43 40 57 
793 1 1 44 41 59 
794 1 1 44 42 60 
795 1 1 45 43 62 
796 1 1 46 44 63 
797 1 1 47 46 64 
798 1 1 48 47 64 
799 1 1 49 49 65 
800 1 1 50 50 65 
801 1 1 50 50 65 
802 1 1 51 51 65 
803 1 1 52 53 64 
804 1 1 52 54 64 
805 1 1 53 56 63 
806 1 1 54 57 62 
807 1 1 55 59 60 
808 1 1 56 60 59 
809 1 1 56 61 57 
810 1 1 57 61 56 
811 1 1 57 62 54 
812 1 1 57 62 52 
813 1 1 57 63 50 
814 1 1 57 63 49 
815 1 1 57 62 47 
816 1 1 57 62 45 
817 1 1 57 61 43 
818 1 1 56 60 42 
819 1 1 55 59 40 
820 1 1 55 58 39 
821 1 1 54 57 38 
822 1 1 53 55 37 
823 1 1 52 54 36 
824 1 1 51 52 35 
825 1 1 50 50 35 
826 1 1 50 50 35 
827 1 1 49 48 35 
828 1 1 48 46 36 
829 1 1 47 45 37 
830 1 1 46 43 38 
831 1 1 45 42 39 
832 1 1 45 41 40 
833 1 1 44 40 42 
834 1 1 43 39 43 
835 1 1 43 38 45 
836 1 1 43 38 47 
837 1 1 43 37 49 
838 1 1 43 37 50 
839 1 1 43 38 52 
840 1 1 43 38 54 
841 1 1 43 39 56 
842 1 1 44 39 57 
843 1 1 44 40 59 
844 1 1 45 41 60 
845 1 1 46 43 62 
846 1 1 47 44 63 
847 1 1 48 46 64 
848 1 1 48 47 64 
849 1 1 49 49 65 
850 1 1 50 50 65 
851 1 1 50 50 65 
852 1 1 50 51 65 
853 1 1 51 53 64 
854 1 1 52 55 64 
855 1 1 53 56 63 
856 1 1 54 58 62 
857 1 1 54 59 60 
858 1 1 55 60 59 
859 1 1 56 61 57 
860 1 1 56 62 56 
861 1 1 56 63 54 
862 1 1 56 63 52 
863 1 1 57 63 50 
864 1 1 57 63 49 
865 1 1 56 63 47 
866 1 1 56 62 45 
867 1 1 56 62 43 
868 1 1 55 61 42 
869 1 1 55 60 40 
870 1 1 54 58 39 
871 1 1 53 57 38 
872 1 1 53 55 37 
873 1 1 52 54 36 
874 1 1 51 52 35 
875 1 1 50 50 35 
876 1 1 50 50 35 
877 1 1 49 48 35 
878 1 1 48 46 36 
879 1 1 47 45 37 
880 1 1 47 43 38 
881 1 1 46 42 39 
882 1 1 45 40 40 
883 1 1 45 39 42 
884 1 1 44 38 43 
885 1 1 44 38 45 
886 1 1 44 37 47 
887 1 1 43 37 49 
888 1 1 43 37 50 
889 1 1 44 37 52 
890 1 1 44 37 54 
891 1 1 44 38 56 
892 1 1 44 39 57 
893 1 1 45 40 59 
894 1 1 46 41 60 
895 1 1 46 42 62 
896 1 1 47 44 63 
897 1 1 48 45 64 
898 1 1 49 47 64 
899 1 1 50 49 65 
900 1 1 50 50 65 
901 1 1 50 50 65 
902 1 1 50 51 65 
903 1 1 51 53 64 
904 1 1 52 55 64 
905 1 1 53 56 63 
906 1 1 53 58 62 
907 1 1 54 59 60 
908 1 1 54 60 59 
909 1 1 55 61 57 
910 1 1 55 62 56 
911 1 1 55 63 54 
912 1 1 56 63 52 
913 1 1 56 63 50 
914 1 1 56 63 49 
915 1 1 56 63 47 
916 1 1 55 63 45 
917 1 1 55 62 43 
918 1 1 55 61 42 
919 1 1 54 60 40 
920 1 1 54 59 39 
921 1 1 53 57 38 
922 1 1 52 56 37 
923 1 1 51 54 36 
924 1 1 51 52 35 
925 1 1 50 50 35 
926 1 1 50 50 35 
927 1 1 49 48 35 
928 1 1 49 46 36 
929 1 1 48 44 37 
930 1 1 47 43 38 
931 1 1 46 41 39 
932 1 1 46 40 40 
933 1 1 45 39 42 
934 1 1 45 38 43 
935 1 1 45 37 45 
936 1 1 44 37 47 
937 1 1 44 37 49 
938 1 1 44 37 50 
939 1 1 44 37 52 
940 1 1 45 37 54 
941 1 1 45 38 56 
942 1 1 45 39 57 
943 1 1 46 40 59 
944 1 1 46 41 60 
945 1 1 47 42 62 
946 1 1 47 44 63 
947 1 1 48 45 64 
948 1 1 49 47 64 
949 1 1 50 49 65 
950 1 1 50 50 65 
951 1 1 50 50 65 
952 1 1 50 51 65 
953 1 1 51 53 64 
954 1 1 51 55 64 
955 1 1 52 57 63 
956 1 1 53 58 62 
957 1 1 53 59 60 
958 1 1 54 61 59 
959 1 1 54 62 57 
960 1 1 54 63 56 
961 1 1 55 63 54 
962 1 1 55 64 52 
963 1 1 55 64 50 
964 1 1 55 64 49 
965 1 1 55 64 47 
966 1 1 54 63 45 
967 1 1 54 62 43 
968 1 1 54 61 42 
969 1 1 53 60 40 
970 1 1 53 59 39 
971 1 1 52 57 38 
972 1 1 52 56 37 
973 1 1 51 54 36 
974 1 1 51 52 35 
975 1 1 50 50 35 
976 1 1 50 50 35 
977 1 1 49 48 35 
978 1 1 49 46 36 
979 1 1 48 44 37 
980 1 1 48 43 38 
981 1 1 47 41 39 
982 1 1 47 40 40 
983 1 1 46 39 42 
984 1 1 46 38 43 
985 1 1 46 37 45 
986 1 1 45 36 47 
987 1 1 45 36 49 
988 1 1 45 36 50 
989 1 1 45 36 52 
990 1 1 45 37 54 
991 1 1 46 37 56 
992 1 1 46 38 57 
993 1 1 46 39 59 
994 1 1 47 41 60 
995 1 1 47 42 62 
996 1 1 48 43 63 
997 1 1 49 45 64 
998 1 1 49 47 64 
999 1 1 50 49 65 
1000 1 1 50 50 65 
1001 1 1 50 50 65 
1002 1 1 50 51 65 
1003 1 1 51 53 64 
1004 1 1 51 55 64 
1005 1 1 52 57 63 
1006 1 1 52 58 62 
1007 1 1 53 60 60 
1008 1 1 53 61 59 
1009 1 1 53 62 57 
1010 1 1 53 63 56 
1011 1 1 54 64 54 
1012 1 1 54 64 52 
1013 1 1 54 64 50 
1014 1 1 54 64 49 
1015 1 1 54 64 47 
1016 1 1 54 63 45 
1017 1 1 53 63 43 
1018 1 1 53 62 42 
1019 1 1 53 60 40 
1020 1 1 52 59 39 
1021 1 1 52 58 38 
1022 1 1 51 56 37 
1023 1 1 51 54 36 
1024 1 1 50 52 35 
1025 1 1 50 50 35 
1026 1 1 50 50 35 
1027 1 1 50 48 35 
1028 1 1 49 46 36 
1029 1 1 49 44 37 
1030 1 1 48 42 38 
1031 1 1 48 41 39 
1032 1 1 47 40 40 
1033 1 1 47 38 42 
1034 1 1 47 37 43 
1035 1 1 46 37 45 
1036 1 1 46 36 47 
1037 1 1 46 36 49 
1038 1 1 46 36 50 
1039 1 1 46 36 52 
1040 1 1 46 36 54 
1041 1 1 47 37 56 
1042 1 1 47 38 57 
1043 1 1 47 39 59 
1044 1 1 47 40 60 
1045 1 1 48 42 62 
1046 1 1 48 43 63 
1047 1 1 49 45 64 
1048 1 1 49 47 64 
1049 1 1 50 49 65 
1050 1 1 50 50 65 
1051 1 1 50 50 65 
1052 1 1 50 51 65 
1053 1 1 50 53 64 
1054 1 1 51 55 64 
1055 1 1 51 57 63 
1056 1 1 52 58 62 
1057 1 1 52 60 60 
1058 1 1 52 61 59 
